scenario_id,outer_id,repeat,fold,inner_cv,scoring,refit,tuning_engine,candidate_count,best_inner_r2,elapsed_seconds,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators
C_BMP_DM_all_features,25,5,5,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.6037881612155488,31.587103605270386,10,0.7,4,2,100
C_BMP_DM_all_features,26,6,1,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5367309688979532,32.58756923675537,7,0.7,1,2,150
C_BMP_DM_all_features,27,6,2,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5183286835220287,31.265649557113647,,sqrt,2,5,50
C_BMP_DM_all_features,28,6,3,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5334944915433908,30.53251886367798,,sqrt,1,2,150
C_BMP_DM_all_features,29,6,4,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5205883645514456,34.16933727264404,5,sqrt,1,2,50
C_BMP_DM_all_features,30,6,5,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5208386768371291,30.958961248397827,7,sqrt,1,2,50
C_BMP_DM_all_features,31,7,1,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5314326793367072,32.39249348640442,7,sqrt,2,2,100
C_BMP_DM_all_features,32,7,2,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.46288733959588113,30.584737300872803,7,sqrt,1,2,50
C_BMP_DM_all_features,33,7,3,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5897304055683747,30.80999207496643,10,0.7,1,2,100
C_BMP_DM_all_features,34,7,4,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5654224748622718,32.78310418128967,7,sqrt,1,2,100
